"SERIAL","SKU","GRADE","SCAN DATE","SKID ID","EID",
"3RPMMR2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"5R67DV2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"5R59DV2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"J3PVDW2","REC-7060-M-I5","","2022-10-10 14:03:27","RN-BTG102022-3","519",
"1TJ60W2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"BD3L3W2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"34KFPX2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"358JPX2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"1G840W2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"JZHVCS2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"BRMJ3W2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"JZKGCP2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"JZMYQP2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"BQFL3W2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"FS54DV2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"15D60W2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"1GV50W2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"366MPX2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"38THPX2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"JZMKMR2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"JZHW0T2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"4FHBDV2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
"344KPX2","REC-5060-M-I5","","2022-10-10 14:04:10","RN-BTG102022-3","519",
